question,answer,morphology,syntax,semantics,pragmatics
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,sale gracias,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,voy ,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,hasta luego,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,ahi dice salida,1.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,a la izquierda,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,no quiero salir quiero viajar,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,hola como está,1.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,y usted el suyo,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,gracias ,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,hacia donde es la salida,1.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,la cámara solo,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,en un rato mas ,1.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,esta bien ,1.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,yo lo se ,1.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,ok va,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,voy en esa dirección y en cuál otra,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,por alli o por aquí ,1.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,allá está la entrada,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,ya era hora hasta nunca ,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,hacia donde ,1.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,delante a la derecha gracias,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,buen día ,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,entendido viaje con cuidado,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,adiós,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,necesita entonces otra dirección me vuelvo a formar,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,ya era hora,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,para que quiero ir alla,1.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,adiós ,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,bye,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,hacia donde,1.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,gracias,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,mi viaje es para trabajar en capacitación,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,vale,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,hasta luego,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,ah igualmente disfruté su viaje,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,que grosero,1.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,bueno,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,hacia donde,1.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,gracias hermano,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,órale ahí nos guachamos,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,de nada,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,por donde,1.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,ok,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,ok,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,deberia saber casi bien en mi pensamiento,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,adiós,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,dónde es la salida,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,gracias,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,gracias iré hacia allá,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,ok,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,ok ,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,haciendo me dijo que es la salida,1.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,chao,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,dónde,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,pero no soy química ,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,a dónde tengo que ir,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,la salida se queda a lá izquierda,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,no,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,no quiero salir ,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,no no necesito direcciones ,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,donde,1.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,gracias,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,ya era hora,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,cual esta salida,1.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,no necesito la sala ,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,por donde,1.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,bueno si ,1.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,hasta que me dejan pasar,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,me quitaron mucho tiempo aquí ,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,camina hacia adelante,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,dónde ,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,okay ,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,hable bien cómo que allá está salida ,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,por dónde,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,proporcione las direcciones del formulario ,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,gracias la salida es adelante,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,adiós,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,en dóndeestá la salida,1.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,voy allá,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,ok,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,si claro,1.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,no entiendo,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,puedo salir,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,muchas gracias me voy,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,ya lo sabia buen día ,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,me gustan sus zapatos ,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,oye wey donde esta algun sanitario,1.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,sí lo llené,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,así que tengo que firmar más cosas en el formulario,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,hasta luego,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,1donde es la salida,1.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,ok,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,gracias,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,se ve intranquilo ,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,por fin,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,pero voy a entrar,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,quiero entrar no salir,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,vaya por alla a la derecha,1.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,si estoy muy emocionado pro el viaje,1.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,gracias,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,ahí esta el baño,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,qué tengo que hacer en la dirección que me señala,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,eso es todo necesito hacer más trámites,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,pero si acabo de llegar,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,3 horas por carretera,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,y la entrada ,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,la veo,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,apunte bien ,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,si,1.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,igualmente ,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,no pienso salir,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,es una clase de matematicas,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,creo que estás un poco perdido,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,por dónde salgo,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,igualmente,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,muchas gracias voy a la izquierda,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,ok,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,cuáles direcciones,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,ningún respuesta ,1.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,adonde,1.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,los metodos no importa,1.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,si,1.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,ok,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,está bien,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,yo busco la entrada,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,hola,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,no gracias,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,ok,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,disfrute del suyo,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,dónde,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,igualmente,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,okay,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,no le entiendo hacia dónde ,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,hasta la vista baby,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,adios,1.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,ok,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,hasta luego ,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,nos vemos mañana,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,ok,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,ok,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,me encanta el color amarillo,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,usted también,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,okay,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,no me dejará subir al avión,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,de nada,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,esta bien adios,1.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,gracias,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,y la entrada,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,ah okay,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,ok,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,ok,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,qué dirección tengo que dar allá,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,que bueno que ya vio gracias,1.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,me tengo que regresar,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,gracias me dirijo hacia atrás y a la izquiera,1.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,ahi te ,1.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,voy a esperar a un compañero aquí,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,gracias aunque creo que deberían revisar bien los documentos con anterioridad,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,adios,1.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,chau finalmente se acaba este procedo,1.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,seguro,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,adios,1.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,hola,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,bueno,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,por donde salgo,1.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,cuál es la dirección  ,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,no se por dónde salir,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,la salida por qué,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,chau amigo hasta luego ,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,no tengo el informe que me pide ,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,porqué tengo que volver,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,ok ,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,chao,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,ojala nunca te miro otra vez,1.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,entonces tengo que rellenar el formulario de nuevo,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,a la izquierda,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,por qué no me dejas pasar,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,porqué me tengo que ir,1.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,que bueno bye ,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,ah si la entrada esta por alla,1.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,camino hace la dirección equivocada,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,adios,1.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,bye,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,enséñame la salida,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,adiós,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,adiós,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,no hace falta que me lo digas no soy estúpido,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,por que hacer ,1.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,hasta cuando me puedo quedar ,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,donde ,1.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,ok,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,que pérdida de tiempo,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,hola,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,pero ya he terminado mi viaje ,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,ok,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,no tengo formulario,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,a dónde ,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,gracias,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,ok,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,me gustaría verte otra vez,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,quieres mi dirección,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,y ahora qué hago,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,usted tambien,1.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,en un auto,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,pero no quiero salir del país quisiera entrar,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,donde,1.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,gracías,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,llevo manzanas y un cacho de melón,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,le falta saber leer antes de hablar,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,bye,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,vuelvo enseguida,0.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,porqué no tiene amigos ,1.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,que trabajador eres chau,0.0,0.0,0.0,0.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,donde esta la entrada,1.0,0.0,0.0,1.0
ah sí ya veo completó ambas direcciones en el formulario muy bien disfruta su viaja esa es la salida,donde esta las salida,1.0,0.0,0.0,1.0
